# CAMIRA HSC S23B Wide cluster catalog without star mask
# Oguri et al. arXiv:2512.13954
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
   81 HSCJ000311+020933   0.796208   2.159259 0.4120  20.820 0.40576
   82 HSCJ000311+020653   0.796938   2.114607 0.8739  16.174 0.87340
   83 HSCJ000314+005621   0.807956   0.939161 0.8162  17.039 -1.0
   84 HSCJ000319+013457   0.829088   1.582444 0.4913  17.872 0.50942
   85 HSCJ000321+041254   0.838933   4.215013 0.4178  16.471 0.38507
   86 HSCJ000322-000217   0.842086  -0.038147 0.6399  15.067 0.67456
   87 HSCJ000322+010328   0.843701   1.057891 0.1039  18.750 0.07948
   88 HSCJ000323+043646   0.843832   4.612737 0.1109  16.138 0.09494
   89 HSCJ000324-004055   0.850738  -0.682063 0.9160  15.143 0.92999
   90 HSCJ000327+021319   0.862596   2.221948 0.9426  27.921 -1.0
   91 HSCJ000331+002757   0.877960   0.465795 0.1800  15.191 0.19199
   92 HSCJ000333+003339   0.886179   0.560699 0.6740  16.879 -1.0
   93 HSCJ000349+004309   0.954770   0.719305 0.6781  20.296 0.70029
   94 HSCJ000350+020359   0.956955   2.066500 0.1080  26.185 -1.0
   95 HSCJ000359-001338   0.996290  -0.227354 0.6787  16.590 -1.0
   96 HSCJ000405+013544   1.018922   1.595583 0.4176  19.245 -1.0
   97 HSCJ000406-010007   1.023723  -1.001951 0.8657  22.404 -1.0
   98 HSCJ000406+030007   1.024593   3.001970 0.4040  15.710 0.40410
   99 HSCJ000411+012430   1.047893   1.408254 0.8920  15.745 -1.0
  100 HSCJ000412+004503   1.050466   0.750767 0.3300  19.652 0.33508
  101 HSCJ000415+043551   1.062379   4.597636 0.6240  30.818 0.63953
  102 HSCJ000416+001059   1.067453   0.183050 0.6300  20.256 0.63324
  103 HSCJ000416+050350   1.068116   5.063880 0.2262  15.504 0.22400
  104 HSCJ000423+043336   1.095109   4.560055 0.4852  17.001 0.47033
  105 HSCJ000424+012128   1.101454   1.357662 0.9561  22.603 -1.0
  106 HSCJ000426-003854   1.107666  -0.648401 1.0180  15.642 -1.0
  107 HSCJ000426+011508   1.108168   1.252101 0.9612  27.167 -1.0
  108 HSCJ000429+023938   1.120592   2.660564 0.8544  24.312 -1.0
  109 HSCJ000439+020922   1.164555   2.156099 0.7420  18.761 0.74594
  110 HSCJ000446+002251   1.193052   0.380758 0.6380  31.827 0.66621
  111 HSCJ000449+041138   1.203303   4.193831 0.5147  26.037 0.48959
  112 HSCJ000452+055357   1.218357   5.899250 0.9302  33.782 -1.0
  113 HSCJ000456+030650   1.233167   3.113830 0.7182  24.043 0.73618
  114 HSCJ000456+000926   1.233566   0.157299 0.6300  22.854 0.66511
  115 HSCJ000459+005744   1.244154   0.962093 0.1160  27.445 0.09531
  116 HSCJ000500+021143   1.249249   2.195332 0.8440  39.663 -1.0
  117 HSCJ000504+003416   1.268581   0.571107 0.3255  31.227 0.31955
  118 HSCJ000506+011006   1.274375   1.168342 1.1460  21.461 -1.0
  119 HSCJ000511+040936   1.296058   4.160067 0.6291  24.959 0.65583
  120 HSCJ000515+021756   1.311317   2.298765 0.7280  20.691 0.74634
  121 HSCJ000518+052533   1.325877   5.425891 0.4920  21.775 0.50493
  122 HSCJ000519+033857   1.329934   3.649301 0.3306  25.751 -1.0
  123 HSCJ000522+003101   1.342186   0.516895 0.5361  38.840 -1.0
  124 HSCJ000526+012837   1.356467   1.476989 0.8500  15.250 0.86208
  125 HSCJ000526+010423   1.357009   1.073152 0.8905  21.437 -1.0
  126 HSCJ000527+010235   1.360935   1.043041 0.7922  25.261 -1.0
  127 HSCJ000527+002404   1.364286   0.401075 1.1020  15.714 -1.0
  128 HSCJ000533+043928   1.387363   4.657723 0.4828  25.222 -1.0
  129 HSCJ000535-000518   1.395000  -0.088374 0.6300  20.903 0.61685
  130 HSCJ000537+014653   1.404916   1.781386 0.3393  16.783 0.34380
  131 HSCJ000538+001404   1.408087   0.234560 0.3260  16.642 0.31872
  132 HSCJ000544+011709   1.432119   1.285867 0.3860  25.627 0.39036
  133 HSCJ000547+022256   1.444586   2.382170 0.8419  34.865 0.83970
  134 HSCJ000547-002839   1.446878  -0.477529 0.6479  16.652 -1.0
  135 HSCJ000548+021416   1.447939   2.237770 0.2912  16.750 0.29446
  136 HSCJ000550+035531   1.457424   3.925179 0.7940  28.905 -1.0
  137 HSCJ000552+020754   1.466269   2.131778 1.1040  18.608 -1.0
  138 HSCJ000608+014956   1.534477   1.832134 0.4320  18.585 0.42592
  139 HSCJ000615+010814   1.562289   1.137342 0.5347  16.325 0.53424
  140 HSCJ000617+024137   1.571336   2.693601 0.2487  16.541 -1.0
  141 HSCJ000624-000255   1.600692  -0.048531 1.0581  19.013 -1.0
  142 HSCJ000627+023726   1.610453   2.623814 0.8280  34.297 -1.0
  143 HSCJ000635+043013   1.643992   4.503596 0.4338  22.079 0.42608
  144 HSCJ000636+001708   1.648265   0.285456 0.6700  39.243 0.68181
  145 HSCJ000648+053600   1.698143   5.599884 0.6500  20.485 0.67362
  146 HSCJ000649+014946   1.702732   1.829417 0.6248  15.402 -1.0
  147 HSCJ000654-004120   1.725385  -0.688766 0.5467  55.741 0.53065
  148 HSCJ000719+004841   1.829404   0.811292 0.7882  19.988 -1.0
  149 HSCJ000719+021452   1.829543   2.247706 0.2840  33.099 -1.0
  150 HSCJ000722+034120   1.843106   3.688902 0.5236  51.869 0.50981
  151 HSCJ000725+003236   1.855799   0.543272 0.1025  17.498 0.09268
  152 HSCJ000728+030656   1.866090   3.115591 0.8349  15.110 -1.0
  153 HSCJ000732+032417   1.884728   3.404861 0.6340  17.858 -1.0
  154 HSCJ000736-000459   1.898306  -0.083141 0.7158  27.808 -1.0
  155 HSCJ000741+015741   1.920851   1.961355 0.3605  30.037 -1.0
  156 HSCJ000741+002043   1.921002   0.345352 1.0840  15.704 -1.0
  157 HSCJ000742+051620   1.925093   5.272101 0.4202  44.771 0.41960
  158 HSCJ000744-002504   1.934122  -0.417740 0.9959  15.561 -1.0
