# CAMIRA HSC S18A Wide cluster catalog with star mask
# (updated version of catalog presented in Oguri+2018, PASJ, 70, S20)
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
   80 HSCJ000913+000830   2.305590   0.141726 0.4175  18.447 -1.0
   81 HSCJ000914+014727   2.309515   1.790880 0.7846  22.072 -1.0
   82 HSCJ000918+020706   2.325299   2.118311 0.8081  23.548 -1.0
   83 HSCJ000924+001007   2.350803   0.168580 0.5640  16.849 -1.0
   84 HSCJ000939+004827   2.411591   0.807398 0.6440  15.798 0.62873
   85 HSCJ001003+011934   2.512113   1.326208 0.4244  18.817 0.41507
   86 HSCJ001023+002037   2.596851   0.343711 0.4520  16.053 -1.0
   87 HSCJ001035+005634   2.644380   0.942869 0.8999  16.592 -1.0
   88 HSCJ001036-000832   2.648725  -0.142224 0.8707  15.280 -1.0
   89 HSCJ001038+005937   2.657633   0.993555 0.7220  15.454 -1.0
   90 HSCJ001116+002134   2.817979   0.359307 0.4047  15.588 0.42086
   91 HSCJ001146+013031   2.942899   1.508674 1.1826  15.447 -1.0
   92 HSCJ001202+002554   3.006669   0.431634 0.9043  16.568 -1.0
   93 HSCJ015552-022928  28.966977  -2.491016 0.4274  20.792 -1.0
   94 HSCJ015557-041811  28.986068  -4.302996 1.0614  16.032 -1.0
   95 HSCJ015654-042426  29.226424  -4.407105 0.1420  31.025 -1.0
   96 HSCJ015702-043412  29.260204  -4.570068 0.7397  33.726 0.74411
   97 HSCJ015707-022014  29.279903  -2.337361 0.4332  16.268 -1.0
   98 HSCJ015712-055505  29.300556  -5.918163 0.1360  32.766 0.10017
   99 HSCJ015721-024305  29.338637  -2.718190 0.1720  24.999 0.17243
  100 HSCJ015722-012304  29.343180  -1.384363 0.5442  22.571 -1.0
  101 HSCJ015722-012335  29.343631  -1.392969 0.2162  32.975 -1.0
  102 HSCJ015723-012535  29.347462  -1.426339 0.7555  30.678 0.76723
  103 HSCJ015725-024957  29.352897  -2.832543 0.8700  15.867 -1.0
  104 HSCJ015730-010729  29.377051  -1.124823 0.4780  16.418 0.47129
  105 HSCJ015735-035353  29.394446  -3.897924 0.6279  27.571 0.63740
  106 HSCJ015744-030450  29.434673  -3.080511 0.1717  21.687 -1.0
  107 HSCJ015745-050352  29.437360  -5.064354 0.3040  20.791 -1.0
  108 HSCJ015748-010912  29.450432  -1.153460 0.5395  21.499 0.54295
  109 HSCJ015755-052116  29.477678  -5.354543 0.3000  16.290 -1.0
  110 HSCJ015759-035117  29.495378  -3.854843 0.9935  20.697 -1.0
  111 HSCJ015800-040040  29.498951  -4.010983 0.5522  15.314 -1.0
  112 HSCJ015803-033813  29.511036  -3.636972 0.9541  17.171 -1.0
  113 HSCJ015820-034159  29.582526  -3.699727 0.1328  15.604 0.15396
  114 HSCJ015826-014639  29.607965  -1.777591 0.1621  54.531 0.16326
  115 HSCJ015829-021548  29.622497  -2.263353 0.4404  18.474 0.44130
  116 HSCJ015837-052236  29.655484  -5.376535 0.8329  23.442 -1.0
  117 HSCJ015839-011744  29.663678  -1.295525 0.1700  16.164 -1.0
  118 HSCJ015844-053842  29.684580  -5.645054 0.5174  15.728 -1.0
  119 HSCJ015902-051025  29.759141  -5.173552 0.3413  24.729 -1.0
  120 HSCJ015905-022932  29.770855  -2.492304 0.3620  15.106 -1.0
  121 HSCJ015913-032420  29.802688  -3.405453 0.5415  21.796 -1.0
  122 HSCJ015921-034317  29.836567  -3.721370 0.1780  38.563 0.17883
  123 HSCJ015921-030955  29.839285  -3.165222 0.6160  17.185 0.64928
  124 HSCJ015931-035023  29.877135  -3.839823 0.7801  62.773 -1.0
  125 HSCJ015943-012251  29.927756  -1.380873 0.2993  28.967 -1.0
  126 HSCJ015943-060849  29.928235  -6.146857 0.1929  19.577 -1.0
  127 HSCJ015952-031751  29.967081  -3.297394 0.6083  16.043 0.65270
  128 HSCJ015958-015511  29.992181  -1.919835 0.1779  25.287 0.19301
  129 HSCJ020002-035934  30.008596  -3.992643 0.5289  16.631 -1.0
  130 HSCJ020006-053019  30.023934  -5.505390 0.7280  18.285 -1.0
  131 HSCJ020007-011637  30.029597  -1.276829 0.2220  18.281 0.25184
  132 HSCJ020019-032918  30.081025  -3.488254 0.2872  38.312 -1.0
  133 HSCJ020023-042930  30.097910  -4.491721 1.0181  23.440 -1.0
  134 HSCJ020034-052658  30.143416  -5.449417 0.2340  16.455 0.22914
  135 HSCJ020047-060239  30.196098  -6.044238 1.0358  16.553 -1.0
  136 HSCJ020117-024226  30.319522  -2.707294 0.5900  19.439 0.56332
  137 HSCJ020117-012431  30.319625  -1.408532 0.1989  31.698 0.20858
  138 HSCJ020118-022330  30.327070  -2.391791 0.5380  16.149 -1.0
  139 HSCJ020119-025819  30.329862  -2.972058 0.7565  15.264 -1.0
  140 HSCJ020121-023756  30.335823  -2.632096 0.8979  20.837 -1.0
  141 HSCJ020123-043626  30.344670  -4.607091 0.3516  17.155 -1.0
  142 HSCJ020127-064117  30.363219  -6.688163 0.6460  15.310 -1.0
  143 HSCJ020128-013513  30.364901  -1.586994 0.6459  21.793 -1.0
  144 HSCJ020134-030006  30.393511  -3.001632 0.3224  17.423 0.32959
  145 HSCJ020138-062451  30.406629  -6.414043 0.4197  19.812 -1.0
  146 HSCJ020140-062251  30.415583  -6.380785 0.3321  24.691 0.33393
  147 HSCJ020140-050251  30.416872  -5.047496 0.8119  23.230 -1.0
  148 HSCJ020141-050149  30.420748  -5.030172 0.2080  16.596 -1.0
  149 HSCJ020142-034413  30.425194  -3.737016 1.0566  15.644 -1.0
  150 HSCJ020146-014013  30.439908  -1.670226 0.1980  25.389 0.20853
  151 HSCJ020147-021154  30.445168  -2.198311 0.1998  85.224 0.19338
  152 HSCJ020147-004540  30.445598  -0.761028 0.9681  17.354 -1.0
  153 HSCJ020147-044059  30.447455  -4.683177 0.1860  17.272 0.18009
  154 HSCJ020151-040503  30.462908  -4.084121 1.0271  18.512 -1.0
  155 HSCJ020156-011302  30.481830  -1.217335 0.3562  20.104 0.36650
  156 HSCJ020158-041013  30.492086  -4.170322 0.7733  19.371 -1.0
  157 HSCJ020201-035808  30.503028  -3.968752 0.7840  15.004 -1.0
  158 HSCJ020206-043743  30.526569  -4.628640 0.6239  15.989 -1.0
  159 HSCJ020210-031115  30.543685  -3.187528 0.1560  31.052 0.15381
  160 HSCJ020211-010446  30.547699  -1.079511 0.8060  15.414 -1.0
  161 HSCJ020216-053840  30.566440  -5.644473 0.7140  15.021 0.71187
  162 HSCJ020218-005641  30.573955  -0.944735 0.6060  29.580 0.60494
  163 HSCJ020218-030048  30.575806  -3.013383 0.3613  21.192 0.35950
  164 HSCJ020219-031552  30.578153  -3.264454 0.9778  17.609 -1.0
  165 HSCJ020220-022711  30.583565  -2.453085 0.8900  16.550 -1.0
  166 HSCJ020221-055508  30.586913  -5.918860 0.2047  19.917 -1.0
  167 HSCJ020222-034143  30.592897  -3.695217 0.1768  18.106 0.17920
  168 HSCJ020224-054539  30.598571  -5.760897 0.7013  24.893 0.69009
  169 HSCJ020228-050125  30.615002  -5.023632 0.2235  18.562 0.23251
  170 HSCJ020230-025713  30.625155  -2.953507 0.9600  17.713 0.92426
  171 HSCJ020231-063126  30.628439  -6.523898 0.3120  17.983 0.31364
  172 HSCJ020231-035636  30.631227  -3.943314 0.7240  16.639 -1.0
  173 HSCJ020233-014140  30.636135  -1.694488 0.3660  16.302 0.36321
  174 HSCJ020241-033838  30.669448  -3.643899 0.5973  17.406 -1.0
  175 HSCJ020245-032754  30.687301  -3.465089 0.5599  20.261 -1.0
  176 HSCJ020246-024034  30.692685  -2.676057 1.0299  17.533 -1.0
  177 HSCJ020249-040208  30.704824  -4.035614 0.2535  22.044 -1.0
  178 HSCJ020255-024507  30.730675  -2.752083 0.8843  34.993 -1.0
  179 HSCJ020302-045938  30.758980  -4.993781 0.5020  23.870 -1.0
  180 HSCJ020314-004718  30.807223  -0.788270 0.3465  53.262 0.37177
  181 HSCJ020315-043836  30.810957  -4.643434 0.5820  15.864 -1.0
  182 HSCJ020315-023603  30.811628  -2.600754 0.2002  15.519 -1.0
  183 HSCJ020317-012401  30.819171  -1.400222 0.7079  22.268 0.71090
  184 HSCJ020327-034615  30.864353  -3.770714 0.2795  26.986 -1.0
  185 HSCJ020339-063136  30.911026  -6.526608 1.0617  16.668 -1.0
  186 HSCJ020339-053619  30.912049  -5.605234 0.6912  19.215 -1.0
  187 HSCJ020341-005842  30.922268  -0.978215 0.4228  16.564 0.40904
  188 HSCJ020345-060409  30.937103  -6.069055 0.9100  19.308 -1.0
  189 HSCJ020347-021004  30.946552  -2.167855 0.8234  15.244 -1.0
  190 HSCJ020353-050141  30.970973  -5.027930 0.5016  25.487 0.52062
  191 HSCJ020354-005836  30.972947  -0.976630 0.1200  15.181 0.04189
  192 HSCJ020403-021454  31.011896  -2.248370 0.1785  36.136 0.17808
  193 HSCJ020403-033559  31.014351  -3.599784 0.7660  15.561 -1.0
  194 HSCJ020419-044633  31.080658  -4.775727 0.6138  15.457 0.61740
  195 HSCJ020424-063907  31.099928  -6.652019 1.0000  22.542 -1.0
  196 HSCJ020425-024026  31.103310  -2.673875 1.0060  15.210 -1.0
  197 HSCJ020430-023033  31.123756  -2.509049 0.6520  20.917 0.65061
  198 HSCJ020437-021048  31.155788  -2.180125 0.8075  22.936 -1.0
  199 HSCJ020437-044512  31.156243  -4.753454 0.9720  16.930 -1.0
  200 HSCJ020442-052715  31.176985  -5.454106 0.6280  20.728 0.65118
  201 HSCJ020447-011713  31.196521  -1.287043 0.3084  23.243 -1.0
  202 HSCJ020449-032159  31.205228  -3.366338 1.0240  16.018 -1.0
  203 HSCJ020449-053930  31.205535  -5.658365 0.6860  20.057 0.69410
  204 HSCJ020455-051139  31.229963  -5.194069 0.6732  17.058 0.69915
  205 HSCJ020456-030321  31.232111  -3.055755 0.5500  25.156 -1.0
  206 HSCJ020500-055548  31.251616  -5.930138 0.3995  28.887 -1.0
  207 HSCJ020504-044328  31.265983  -4.724536 1.1040  22.757 -1.0
  208 HSCJ020509-032239  31.289309  -3.377422 0.7667  16.689 0.74474
  209 HSCJ020512-014155  31.299863  -1.698613 0.2300  19.170 -1.0
  210 HSCJ020514-060043  31.308159  -6.011818 0.7781  17.855 -1.0
  211 HSCJ020515-054135  31.313999  -5.693148 0.6860  25.346 -1.0
  212 HSCJ020517-043920  31.319589  -4.655573 0.9580  40.155 0.96803
  213 HSCJ020525-054357  31.354829  -5.732362 0.2642  46.569 0.29517
  214 HSCJ020527-020717  31.362773  -2.121523 0.1620  24.479 -1.0
  215 HSCJ020536-022552  31.400232  -2.431215 0.9718  26.518 -1.0
  216 HSCJ020546-053513  31.442281  -5.587012 1.1261  16.901 -1.0
  217 HSCJ020549-032103  31.452314  -3.350736 0.1576  23.927 -1.0
  218 HSCJ020551-022317  31.460626  -2.388098 1.0880  27.257 -1.0
  219 HSCJ020555-050750  31.480925  -5.130491 1.1040  18.118 -1.0
  220 HSCJ020559-035821  31.497253  -3.972450 0.6180  22.358 -1.0
  221 HSCJ020603-043246  31.513662  -4.545974 0.9600  17.115 -1.0
  222 HSCJ020609-050513  31.537981  -5.087064 0.5760  19.594 -1.0
  223 HSCJ020610-062724  31.540365  -6.456558 0.9285  20.144 -1.0
  224 HSCJ020611-061131  31.547424  -6.192007 0.9497  34.500 0.91928
  225 HSCJ020613-011500  31.554744  -1.250015 0.6972  50.771 -1.0
  226 HSCJ020616-013046  31.566003  -1.512765 0.1835  17.939 -1.0
  227 HSCJ020623-011832  31.595230  -1.308778 0.1970  38.944 0.19847
  228 HSCJ020623-053823  31.597648  -5.639794 0.7717  29.653 -1.0
  229 HSCJ020627-060143  31.610623  -6.028719 0.2560  17.061 -1.0
  230 HSCJ020627-024949  31.613045  -2.830222 0.1373  20.420 0.14386
  231 HSCJ020636-031146  31.649903  -3.196128 0.4456  17.892 -1.0
  232 HSCJ020640-052038  31.668717  -5.343937 0.1529  18.526 -1.0
  233 HSCJ020642-052646  31.674325  -5.446202 0.3979  17.850 -1.0
  234 HSCJ020642-033105  31.675036  -3.518105 0.6130  23.075 0.61271
  235 HSCJ020651-033540  31.711771  -3.594522 0.6914  22.789 -1.0
  236 HSCJ020658-011610  31.741494  -1.269384 0.7141  18.427 -1.0
  237 HSCJ020658-011956  31.743372  -1.332330 0.5355  19.250 -1.0
  238 HSCJ020705-025901  31.772636  -2.983492 0.9970  44.238 -1.0
  239 HSCJ020706-043600  31.775855  -4.599933 0.9380  22.273 -1.0
  240 HSCJ020707-032013  31.777743  -3.336959 0.4514  20.021 0.43727
  241 HSCJ020709-041949  31.786034  -4.330181 0.5980  19.981 0.59502
  242 HSCJ020713-053146  31.802252  -5.529346 0.6053  24.500 0.62380
  243 HSCJ020720-044931  31.833568  -4.825267 0.2500  27.291 0.25454
  244 HSCJ020731-010116  31.879481  -1.021223 0.1373  16.665 0.11758
  245 HSCJ020732-013331  31.884152  -1.558571 0.1937  16.773 0.21210
  246 HSCJ020755-010240  31.979626  -1.044441 0.7363  31.767 0.76421
  247 HSCJ020759-020610  31.997597  -2.102901 0.7158  17.140 -1.0
  248 HSCJ020802-013726  32.007101  -1.623853 1.3477  15.745 -1.0
  249 HSCJ020803-044352  32.010831  -4.731167 0.7007  20.794 -1.0
  250 HSCJ020803-011640  32.012140  -1.277672 0.5970  27.987 -1.0
  251 HSCJ020806-035716  32.026769  -3.954503 0.7820  15.322 -1.0
  252 HSCJ020810-010332  32.040266  -1.058960 0.2400  21.316 0.27856
  253 HSCJ020816-023724  32.067078  -2.623407 0.5143  29.876 0.51390
  254 HSCJ020816-015211  32.067938  -1.869612 0.7070  15.052 -1.0
  255 HSCJ020817-044953  32.071433  -4.831501 0.7815  18.792 -1.0
  256 HSCJ020820-025608  32.081579  -2.935488 0.9660  32.541 -1.0
  257 HSCJ020824-030348  32.098801  -3.063429 0.2000  22.713 0.21027
  258 HSCJ020826-052811  32.106262  -5.469774 0.8615  16.497 -1.0
  259 HSCJ020828-035913  32.118031  -3.986954 0.7858  15.443 0.77855
  260 HSCJ020829-041356  32.119820  -4.232309 0.3300  15.945 -1.0
  261 HSCJ020829-045632  32.120708  -4.942330 0.2591  16.266 0.30751
  262 HSCJ020833-043315  32.136451  -4.554209 0.7567  39.446 -1.0
  263 HSCJ020834-042057  32.142041  -4.349227 1.1140  20.770 1.00190
  264 HSCJ020834-011359  32.143163  -1.232954 0.7359  19.432 0.71054
  265 HSCJ020845-035842  32.188104  -3.978241 0.2340  30.242 0.24292
  266 HSCJ020846-042625  32.192281  -4.440214 0.7686  40.504 -1.0
  267 HSCJ020849-024102  32.204546  -2.683781 0.5150  16.403 -1.0
  268 HSCJ020900-031847  32.250646  -3.312944 0.5440  20.513 0.54365
  269 HSCJ020904-042812  32.265648  -4.470004 1.1380  15.631 -1.0
  270 HSCJ020911-062019  32.297147  -6.338485 0.4800  15.699 0.49425
  271 HSCJ020913-030718  32.304582  -3.121706 0.4520  19.517 0.45078
  272 HSCJ020917-030548  32.318905  -3.096714 0.6860  29.062 -1.0
  273 HSCJ020923-020258  32.347386  -2.049417 0.7020  17.852 0.71159
  274 HSCJ020927-040457  32.362885  -4.082503 1.0120  19.647 -1.0
  275 HSCJ020931-010721  32.378385  -1.122419 0.7381  27.080 -1.0
